beds,baths,sqft,lot_size,basement,restaurants,groceries,nightlife,cafes,shopping,arts_entertainment,beauty_spas,active_life,median_age,married,college_grad,property_tax,insurance,median_school,num_schools,two_two,during_recession,property_age,school_score,exterior_walls_Brick,exterior_walls_Brick veneer,exterior_walls_Combination,exterior_walls_Metal,exterior_walls_Missing,exterior_walls_Other,exterior_walls_Siding (Alum/Vinyl),exterior_walls_Wood,roof_Asphalt,roof_Composition Shingle,roof_Missing,roof_Other,roof_Shake Shingle,property_type_Apartment / Condo / Townhouse,property_type_Single-Family,predicted tx_price
4,1,1764,9461,1.0,38,5,3,2,43,1,21,4,30.0,84.0,25.0,376.0,114.0,4.0,3.0,0,0,65,12.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,281844.305
4,1,2852,6098,1.0,7,2,1,1,5,0,3,2,42.0,85.0,76.0,533.0,137.0,6.0,3.0,0,0,16,18.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,517124.845
4,1,2912,20473,1.0,2,0,0,1,2,0,2,1,53.0,93.0,93.0,818.0,249.0,10.0,3.0,0,0,5,30.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,395283.32
4,1,3616,12196,1.0,56,12,14,14,37,2,18,9,37.0,93.0,47.0,584.0,178.0,3.0,3.0,0,1,27,9.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,631654.895
4,1,4116,12196,1.0,57,9,4,4,67,2,36,21,34.0,59.0,63.0,819.0,250.0,8.0,3.0,0,0,1,24.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,497971.855
4,1,4300,22215,1.0,7,2,1,5,13,0,4,7,44.0,86.0,85.0,655.0,200.0,9.0,3.0,0,1,1,27.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,681495.095
4,1,5327,19602,1.0,11,1,0,3,5,0,3,4,48.0,79.0,90.0,1065.0,324.0,10.0,3.0,0,0,0,30.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,590291.98
4,2,800,10001,1.0,0,0,0,0,2,0,1,4,36.0,69.0,51.0,237.0,67.0,6.0,3.0,0,0,44,18.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,224615.115
4,2,876,18730,1.0,22,5,2,2,30,1,19,8,39.0,56.0,19.0,471.0,143.0,4.0,3.0,0,1,71,12.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,441169.38
4,2,954,22215,1.0,9,2,1,1,16,1,3,5,40.0,73.0,44.0,400.0,122.0,4.0,3.0,0,1,54,12.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,397379.53
4,2,988,11761,1.0,8,2,0,3,3,0,0,6,58.0,66.0,81.0,532.0,162.0,5.0,3.0,0,0,49,15.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,471431.925
4,2,1040,10001,1.0,26,10,1,2,24,0,10,7,30.0,89.0,13.0,202.0,57.0,5.0,3.0,0,0,44,15.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,216569.865
4,2,1040,15245,1.0,26,5,0,3,36,5,9,11,47.0,79.0,63.0,433.0,132.0,8.0,3.0,0,0,26,24.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,316838.1
4,2,1046,8537,1.0,91,7,14,12,78,6,46,13,30.0,62.0,23.0,434.0,132.0,4.0,3.0,0,0,56,12.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,328481.315
4,2,1056,9465,1.0,47,15,1,5,63,2,26,5,37.0,62.0,55.0,348.0,106.0,4.0,3.0,0,1,56,12.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,356710.995
4,2,1080,7199,1.0,38,9,3,6,48,2,34,12,34.0,86.0,66.0,368.0,112.0,4.0,3.0,0,0,56,12.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,391118.245
4,2,1092,11761,1.0,5,1,0,1,5,1,13,6,45.0,87.0,79.0,426.0,129.0,9.0,3.0,0,0,44,27.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,401150.125
4,2,1152,15681,0.0,24,5,2,0,14,1,21,6,40.0,47.0,5.0,207.0,58.0,3.5,2.0,0,0,64,7.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,222328.6
4,2,1170,5998,1.0,197,9,36,34,197,15,69,48,47.0,52.0,79.0,540.0,187.0,6.0,3.0,0,0,70,18.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,559022.625
4,2,1170,10599,1.0,84,5,15,9,66,5,46,19,43.0,70.0,52.0,434.0,132.0,4.0,2.0,0,0,55,8.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,398431.0
4,2,1200,1359,1.0,22,1,3,1,36,3,21,9,28.0,76.0,42.0,260.0,73.0,8.0,3.0,0,0,9,24.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,286081.485
4,2,1226,14810,1.0,39,1,8,5,50,5,30,35,39.0,78.0,74.0,594.0,206.0,9.0,3.0,0,0,56,27.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,607936.49
4,2,1269,8563,1.0,124,15,15,10,178,4,67,13,32.0,82.0,37.0,319.0,97.0,6.0,3.0,0,0,53,18.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,293526.4
4,2,1269,9121,1.0,113,12,15,10,169,4,67,11,32.0,82.0,37.0,327.0,99.0,6.0,3.0,0,0,58,18.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,290482.6
4,2,1272,12632,1.0,45,5,3,6,71,7,78,21,43.0,71.0,66.0,491.0,149.0,9.0,3.0,0,1,54,27.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,484556.49
4,2,1276,11325,1.0,1,0,0,0,2,2,1,3,46.0,80.0,86.0,532.0,162.0,6.0,3.0,0,0,45,18.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,522852.785
4,2,1302,10558,1.0,32,4,6,2,27,5,30,20,49.0,73.0,63.0,330.0,115.0,7.0,3.0,0,0,50,21.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,375517.32
4,2,1311,10323,0.0,27,4,1,2,33,0,7,3,38.0,70.0,25.0,277.0,78.0,5.0,3.0,0,0,17,15.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,329053.15
4,2,1314,30056,1.0,4,1,1,0,5,2,10,3,50.0,89.0,60.0,405.0,123.0,3.0,3.0,0,0,44,9.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,334556.86
4,2,1323,11325,1.0,19,5,2,1,17,1,12,7,49.0,84.0,65.0,441.0,134.0,9.0,3.0,0,0,44,27.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,375405.9
4,2,1325,8276,1.0,80,6,9,13,73,8,22,39,40.0,70.0,82.0,540.0,187.0,9.0,3.0,0,0,57,27.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,541783.0
4,2,1350,10497,1.0,45,6,4,3,43,2,23,6,39.0,74.0,57.0,491.0,150.0,4.0,3.0,0,0,58,12.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,480940.36
4,2,1360,10858,1.0,0,0,0,0,2,1,2,3,45.0,82.0,51.0,368.0,112.0,6.0,3.0,0,1,53,18.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,344083.0
4,2,1360,1480,1.0,57,7,6,5,46,5,34,15,37.0,80.0,59.0,323.0,98.0,6.0,3.0,0,1,29,18.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,329964.165
4,2,1364,8276,0.0,42,7,2,2,33,3,29,26,29.0,63.0,45.0,339.0,87.0,3.0,3.0,0,0,39,9.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,252462.52
4,2,1386,4199,1.0,98,12,14,7,43,8,48,27,36.0,60.0,44.0,504.0,174.0,7.0,3.0,0,1,82,21.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,567002.585
4,2,1387,10010,1.0,41,6,5,2,58,0,21,10,28.0,69.0,29.0,264.0,75.0,5.0,3.0,0,1,50,15.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,218142.045
4,2,1396,5000,1.0,77,7,26,13,68,5,33,51,33.0,65.0,84.0,648.0,224.0,9.0,3.0,0,0,80,27.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,558376.51
4,2,1404,11325,0.0,25,7,1,0,14,2,21,10,35.0,69.0,25.0,348.0,89.0,3.0,3.0,0,1,49,9.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,260198.76
4,2,1436,10890,1.0,84,4,9,11,73,6,56,33,45.0,70.0,71.0,565.0,172.0,9.0,3.0,0,0,40,27.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,575206.575
4,2,1449,14374,1.0,42,7,7,7,56,9,44,17,45.0,82.0,80.0,605.0,184.0,9.0,3.0,0,0,42,27.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,592303.97
4,2,1476,7200,1.0,31,6,2,5,41,1,27,11,44.0,68.0,56.0,374.0,114.0,4.0,3.0,0,1,61,12.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,366636.68
4,2,1484,7501,1.0,60,5,4,7,79,5,86,25,50.0,57.0,77.0,614.0,187.0,9.0,3.0,0,0,43,27.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,425495.01
4,2,1492,12196,1.0,93,6,13,20,230,4,68,25,38.0,64.0,73.0,430.0,131.0,8.0,3.0,0,0,57,24.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,378417.47
4,2,1500,9491,1.0,33,5,2,4,30,2,14,12,34.0,80.0,70.0,422.0,128.0,6.5,2.0,0,0,36,13.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,416553.15
4,2,1505,10558,1.0,0,0,0,1,1,1,2,4,45.0,82.0,51.0,381.0,116.0,6.0,3.0,0,1,56,18.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,365594.745
4,2,1512,4568,1.0,56,7,6,4,46,7,32,15,44.0,71.0,63.0,315.0,96.0,6.0,3.0,0,0,38,18.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,344338.52
4,2,1540,1742,0.0,10,2,1,1,4,0,4,4,34.0,82.0,35.0,290.0,74.0,6.0,3.0,0,0,35,18.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,235139.65
4,2,1549,13503,1.0,137,15,10,11,88,9,88,44,36.0,72.0,50.0,311.0,95.0,5.0,3.0,0,0,45,15.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,414207.9
4,2,1577,14810,1.0,24,2,4,5,8,6,3,12,45.0,78.0,68.0,479.0,146.0,8.0,1.0,0,0,46,8.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,515694.575
4,2,1588,7841,0.0,45,7,2,2,28,5,30,26,29.0,63.0,45.0,339.0,87.0,3.0,3.0,0,0,41,9.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,268764.87
4,2,1590,11325,1.0,5,3,0,1,14,0,4,4,43.0,73.0,61.0,459.0,140.0,9.0,1.0,0,0,37,9.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,496646.21
4,2,1590,10698,1.0,0,0,0,0,5,0,0,3,38.0,83.0,67.0,471.0,143.0,9.0,1.0,0,0,25,9.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,461231.305
4,2,1592,6655,1.0,47,10,4,6,23,0,26,8,28.0,54.0,46.0,360.0,109.0,5.0,3.0,0,0,73,15.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,323425.57
4,2,1593,3079,1.0,19,4,1,0,9,0,18,5,39.0,83.0,55.0,220.0,62.0,5.0,2.0,0,0,11,10.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,254360.57
4,2,1596,20037,1.0,21,3,3,3,28,5,7,8,45.0,78.0,68.0,491.0,149.0,8.0,1.0,0,1,44,8.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,517505.44
4,2,1640,11325,1.0,1,0,0,0,2,0,0,0,43.0,60.0,36.0,306.0,86.0,5.0,3.0,0,1,75,15.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,266304.0
4,2,1653,10158,1.0,17,0,2,2,17,0,7,3,36.0,77.0,54.0,418.0,127.0,4.0,3.0,0,1,62,12.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,405394.885
4,2,1653,17424,1.0,1,1,0,0,4,1,0,4,40.0,87.0,65.0,479.0,146.0,9.0,3.0,0,0,53,27.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,533941.42
4,2,1658,10500,1.0,7,7,0,0,18,2,7,3,45.0,78.0,68.0,4508.0,1374.0,3.0,3.0,0,0,41,9.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,451783.925
4,2,1659,8533,1.0,3,0,0,1,2,0,3,13,40.0,76.0,64.0,385.0,117.0,4.0,3.0,0,0,42,12.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,394464.03
4,2,1662,1812,1.0,78,7,8,12,89,11,38,29,61.0,38.0,66.0,352.0,107.0,7.0,3.0,0,0,40,21.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,361166.165
4,2,1663,10890,1.0,0,0,0,0,0,1,0,1,45.0,72.0,63.0,344.0,105.0,6.0,3.0,0,1,43,18.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,346598.7
4,2,1702,1742,1.0,2,0,0,0,3,0,3,10,30.0,76.0,69.0,383.0,98.0,6.5,2.0,0,0,0,13.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,372407.07
4,2,1719,10585,1.0,23,6,1,0,18,1,13,5,40.0,76.0,54.0,352.0,107.0,3.0,3.0,0,0,47,9.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,304504.32
4,2,1721,11761,1.0,14,7,1,1,14,0,19,3,34.0,78.0,32.0,372.0,113.0,3.0,3.0,0,1,47,9.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,377239.295
4,2,1736,10842,1.0,53,1,3,8,39,2,35,18,45.0,96.0,84.0,409.0,124.0,8.0,3.0,0,0,29,24.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,501409.36
4,2,1744,8768,1.0,0,0,0,0,1,0,1,3,43.0,95.0,77.0,430.0,131.0,8.0,2.0,0,0,25,16.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,386600.7
4,2,1746,19602,1.0,3,1,1,1,5,0,0,6,45.0,83.0,75.0,553.0,168.0,8.0,3.0,0,0,51,24.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,496652.245
4,2,1755,10010,1.0,5,3,1,1,9,0,5,4,36.0,75.0,35.0,308.0,87.0,4.0,3.0,0,0,51,12.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,298003.5
4,2,1760,1742,0.0,8,1,1,0,13,1,11,7,34.0,82.0,35.0,287.0,73.0,6.0,3.0,0,0,35,18.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,227470.535
4,2,1772,11761,1.0,7,2,0,0,9,1,6,13,37.0,78.0,45.0,368.0,112.0,5.0,3.0,0,0,52,15.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,336119.47
4,2,1791,14810,1.0,16,3,1,1,24,3,6,15,41.0,80.0,55.0,438.0,133.0,5.0,3.0,0,0,31,15.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,275112.885
4,2,1795,10698,1.0,6,1,0,0,16,1,2,7,33.0,62.0,44.0,385.0,117.0,6.0,3.0,0,0,50,18.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,459617.075
4,2,1800,10310,1.0,95,7,13,20,234,4,84,26,38.0,64.0,73.0,516.0,157.0,8.0,3.0,0,0,62,24.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,463061.975
4,2,1800,10454,1.0,79,4,3,14,172,4,45,28,35.0,50.0,66.0,339.0,87.0,7.0,3.0,0,1,30,21.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,251425.825
4,2,1810,2426,1.0,28,4,4,2,21,2,12,8,26.0,75.0,81.0,360.0,109.0,6.5,2.0,0,0,22,13.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,422425.525
4,2,1820,10393,1.0,26,5,2,2,24,1,13,8,38.0,84.0,54.0,422.0,128.0,4.0,3.0,0,1,61,12.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,394506.735
4,2,1820,12196,1.0,28,4,4,2,33,3,20,7,48.0,86.0,76.0,565.0,172.0,9.0,3.0,0,0,37,27.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,596626.425
4,2,1824,11761,1.0,13,6,1,0,11,0,15,9,36.0,87.0,61.0,400.0,122.0,5.0,3.0,0,1,31,15.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,371451.52
4,2,1848,8659,1.0,56,12,2,4,46,3,45,18,42.0,90.0,59.0,352.0,107.0,5.0,3.0,0,1,34,15.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,353876.84
4,2,1858,8428,1.0,13,3,0,0,9,1,5,5,42.0,77.0,50.0,368.0,112.0,6.0,3.0,0,0,21,18.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,475580.385
4,2,1868,12196,1.0,20,5,1,1,16,0,24,7,41.0,78.0,62.0,549.0,167.0,9.0,3.0,0,0,31,27.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,522686.075
4,2,1880,10798,1.0,6,1,0,0,3,0,2,0,44.0,94.0,78.0,499.0,152.0,7.5,2.0,0,0,19,15.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,608342.2
4,2,1882,29185,1.0,0,0,0,0,0,0,0,5,49.0,91.0,83.0,532.0,162.0,8.0,1.0,0,0,25,8.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,506690.52
4,2,1888,1936,1.0,2,0,0,0,2,1,2,6,38.0,70.0,89.0,573.0,174.0,10.0,3.0,0,1,42,30.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,578649.915
4,2,1900,21780,1.0,14,3,1,1,15,1,8,7,36.0,86.0,50.0,467.0,142.0,4.0,3.0,0,0,50,12.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,567701.02
4,2,1907,3484,0.0,2,0,0,0,10,3,5,8,39.0,74.0,70.0,411.0,106.0,9.0,3.0,0,0,1,27.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,269246.515
4,2,1915,10441,1.0,7,2,0,1,14,0,9,8,41.0,82.0,38.0,409.0,124.0,4.0,2.0,0,0,18,8.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,385567.51
4,2,1918,10511,1.0,38,4,0,5,43,5,23,13,44.0,100.0,72.0,471.0,143.0,8.0,3.0,0,0,31,24.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,327429.285
4,2,1942,8276,0.0,10,2,1,1,5,0,4,5,37.0,86.0,53.0,368.0,94.0,6.0,3.0,0,1,40,18.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,335196.95
4,2,1950,10643,1.0,14,2,3,2,7,3,3,7,38.0,83.0,67.0,441.0,134.0,9.0,1.0,0,0,34,9.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,396226.73
4,2,1958,9400,1.0,19,2,0,1,12,1,17,10,36.0,92.0,76.0,407.0,124.0,7.0,2.0,0,0,22,14.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,319850.345
4,2,1976,8890,1.0,16,3,2,2,19,2,17,11,36.0,87.0,61.0,351.0,107.0,5.0,3.0,0,0,33,15.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,363407.745
4,2,1979,10001,1.0,5,0,1,0,8,3,0,2,32.0,88.0,45.0,370.0,105.0,5.0,3.0,0,0,0,15.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,377344.91
4,2,1992,9504,1.0,7,2,0,1,8,0,9,5,41.0,78.0,62.0,594.0,181.0,9.0,3.0,0,0,21,27.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,369907.07
4,2,2000,8511,1.0,66,3,10,7,126,4,39,8,37.0,70.0,36.0,364.0,111.0,3.0,3.0,0,0,45,9.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,323975.375
4,2,2022,10197,1.0,64,14,5,2,48,3,36,7,29.0,85.0,36.0,352.0,107.0,3.0,3.0,0,0,52,9.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,409789.5
4,2,2031,14810,1.0,18,5,2,3,20,2,12,19,56.0,58.0,54.0,343.0,104.0,5.0,3.0,0,0,52,15.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,382205.095
4,2,2032,8607,1.0,0,0,0,0,1,0,0,2,42.0,97.0,68.0,503.0,153.0,7.5,2.0,0,1,21,15.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,528362.81
4,2,2040,7840,0.0,10,2,1,1,4,0,4,4,37.0,86.0,53.0,387.0,99.0,6.0,3.0,0,1,38,18.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,329478.525
4,2,2051,8890,1.0,86,5,8,4,34,1,47,13,32.0,62.0,63.0,360.0,109.0,5.0,3.0,0,1,37,15.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,371392.62
4,2,2065,15681,1.0,0,0,0,0,0,2,0,3,46.0,80.0,86.0,594.0,181.0,6.0,3.0,0,0,43,18.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,552671.215
4,2,2067,4700,1.0,42,6,6,4,47,15,30,30,34.0,57.0,72.0,567.0,188.0,4.0,3.0,0,0,57,12.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,602385.0
4,2,2096,6438,1.0,26,3,4,2,16,3,14,10,43.0,61.0,51.0,519.0,158.0,5.0,2.0,0,0,20,10.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,566902.885
4,2,2102,3920,1.0,37,6,5,4,42,1,40,11,33.0,60.0,56.0,402.0,103.0,3.0,3.0,0,0,29,9.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,331815.42
4,2,2104,10497,1.0,6,1,0,1,6,0,14,8,41.0,85.0,66.0,430.0,131.0,8.0,3.0,0,0,51,24.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,451150.475
4,2,2106,10890,1.0,0,0,1,0,2,1,1,3,40.0,86.0,74.0,586.0,178.0,6.0,3.0,0,1,52,18.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,624904.775
4,2,2112,16552,1.0,12,2,0,0,11,2,1,5,32.0,88.0,45.0,348.0,98.0,5.0,3.0,0,0,5,15.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,383553.55
4,2,2125,10567,1.0,12,4,2,1,15,1,8,7,31.0,77.0,54.0,491.0,149.0,8.0,3.0,0,0,33,24.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,330715.415
4,2,2144,9513,1.0,6,2,0,0,0,0,4,3,42.0,86.0,71.0,409.0,124.0,6.5,2.0,0,1,44,13.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,421097.04
4,2,2145,10815,1.0,18,1,1,1,28,0,38,7,48.0,88.0,78.0,590.0,180.0,9.0,3.0,0,0,35,27.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,616702.7
4,2,2146,26571,1.0,0,0,0,0,0,0,0,0,47.0,92.0,84.0,696.0,212.0,9.0,3.0,0,0,33,27.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,632169.255
4,2,2152,14810,1.0,0,0,0,0,0,0,0,2,40.0,75.0,57.0,590.0,180.0,9.0,3.0,0,1,44,27.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,657243.76
4,2,2158,10890,1.0,0,0,0,0,0,0,0,1,40.0,91.0,71.0,491.0,149.0,9.0,3.0,0,0,20,27.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,337116.065
4,2,2196,18295,1.0,20,5,2,1,16,0,11,12,41.0,65.0,65.0,450.0,137.0,8.0,3.0,0,1,46,24.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,455736.785
4,2,2200,10502,1.0,7,1,0,0,4,0,11,3,39.0,83.0,55.0,339.0,96.0,5.0,2.0,0,0,16,10.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,334020.61
4,2,2232,13068,1.0,19,2,2,1,19,0,11,8,43.0,95.0,77.0,471.0,143.0,8.0,2.0,0,0,26,16.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,458008.23
4,2,2246,11761,1.0,12,6,0,3,13,0,3,6,37.0,85.0,72.0,438.0,133.0,3.0,3.0,0,0,28,9.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,524044.45
4,2,2280,2909,1.0,2,0,0,0,8,0,2,1,30.0,100.0,75.0,321.0,91.0,8.0,3.0,0,0,0,24.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,406670.07
4,2,2294,14374,1.0,12,2,0,0,8,0,8,7,28.0,90.0,62.0,374.0,106.0,8.0,2.0,0,0,2,16.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,330319.89
4,2,2295,10798,1.0,59,1,12,8,45,3,31,12,49.0,75.0,57.0,532.0,162.0,3.5,2.0,0,1,45,7.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,562811.225
4,2,2296,11761,1.0,11,6,0,3,9,0,5,6,37.0,85.0,72.0,491.0,149.0,3.0,3.0,0,1,41,9.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,466279.91
4,2,2298,4007,1.0,26,3,2,4,15,0,9,12,38.0,83.0,48.0,306.0,87.0,7.0,3.0,0,0,12,21.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,316461.685
4,2,2299,12632,1.0,45,6,4,4,56,1,31,18,43.0,71.0,78.0,582.0,177.0,8.0,3.0,0,1,64,24.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,603380.495
4,2,2300,11325,1.0,9,1,0,6,6,1,0,4,47.0,88.0,74.0,553.0,168.0,8.0,3.0,0,0,29,24.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,529615.325
4,2,2300,9024,1.0,20,2,2,5,22,0,5,7,51.0,87.0,64.0,450.0,137.0,9.0,3.0,0,0,38,27.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,520738.845
4,2,2300,15245,1.0,23,7,1,1,11,1,19,3,49.0,79.0,70.0,520.0,158.0,3.0,3.0,0,1,41,9.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,521388.62
4,2,2348,9683,1.0,0,0,0,0,5,0,0,2,31.0,80.0,47.0,361.0,102.0,6.0,2.0,0,1,0,12.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,360614.3
4,2,2352,17424,1.0,18,2,0,1,12,1,17,10,36.0,92.0,76.0,549.0,167.0,7.0,2.0,0,1,32,14.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,557978.935
4,2,2382,15681,1.0,14,2,3,2,9,3,3,6,38.0,83.0,67.0,450.0,137.0,8.0,1.0,0,1,36,8.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,442410.585
4,2,2388,8537,1.0,0,0,0,0,6,1,0,10,39.0,72.0,60.0,490.0,149.0,7.0,1.0,0,0,29,7.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,471582.34
4,2,2392,16117,0.0,51,7,3,8,48,5,24,13,47.0,79.0,64.0,395.0,137.0,7.0,3.0,0,0,40,21.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,449665.94
